"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2009"	"2009"	"White"	"2106-3"	28	34764	80.5
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2010"	"2010"	"White"	"2106-3"	27	36112	74.8
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2011"	"2011"	"White"	"2106-3"	29	39029	74.3
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2012"	"2012"	"White"	"2106-3"	30	40751	73.6
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2013"	"2013"	"White"	"2106-3"	29	43291	67.0
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2014"	"2014"	"White"	"2106-3"	32	45929	69.7
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2015"	"2015"	"White"	"2106-3"	27	49052	55.0
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2016"	"2016"	"White"	"2106-3"	38	51746	73.4
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2017"	"2017"	"White"	"2106-3"	43	52591	81.8
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2018"	"2018"	"White"	"2106-3"	34	55098	61.7
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2019"	"2019"	"White"	"2106-3"	53	57289	92.5
	"Arizona"	"04"	"Male"	"M"	"85+ years"	"85+"	"2020 "	"2020"	"White"	"2106-3"	48	60341	79.5
	"Arkansas"	"05"	"Female"	"F"	"15-24 years"	"15-24"	"2015"	"2015"	"White"	"2106-3"	11	150840	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"15-24 years"	"15-24"	"2016"	"2016"	"White"	"2106-3"	10	149970	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"15-24 years"	"15-24"	"2017"	"2017"	"White"	"2106-3"	21	149461	14.1
	"Arkansas"	"05"	"Female"	"F"	"15-24 years"	"15-24"	"2018"	"2018"	"White"	"2106-3"	10	148993	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"15-24 years"	"15-24"	"2019"	"2019"	"White"	"2106-3"	11	148621	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"1999"	"1999"	"White"	"2106-3"	15	140744	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2002"	"2002"	"White"	"2106-3"	13	137708	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2003"	"2003"	"White"	"2106-3"	10	138504	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2005"	"2005"	"White"	"2106-3"	12	141561	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2007"	"2007"	"White"	"2106-3"	13	144190	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2008"	"2008"	"White"	"2106-3"	18	144596	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2009"	"2009"	"White"	"2106-3"	14	145349	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2010"	"2010"	"White"	"2106-3"	12	145712	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2011"	"2011"	"White"	"2106-3"	11	147788	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2012"	"2012"	"White"	"2106-3"	12	148488	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2013"	"2013"	"White"	"2106-3"	11	148037	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2014"	"2014"	"White"	"2106-3"	17	149390	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2015"	"2015"	"White"	"2106-3"	19	150745	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2016"	"2016"	"White"	"2106-3"	23	151914	15.1
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2017"	"2017"	"White"	"2106-3"	16	152450	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2018"	"2018"	"White"	"2106-3"	19	152304	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2019"	"2019"	"White"	"2106-3"	17	152163	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"25-34 years"	"25-34"	"2020 "	"2020"	"White"	"2106-3"	13	152387	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"1999"	"1999"	"White"	"2106-3"	18	162907	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2000"	"2000"	"White"	"2106-3"	21	163653	12.8
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2001"	"2001"	"White"	"2106-3"	14	161842	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2002"	"2002"	"White"	"2106-3"	18	159099	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2003"	"2003"	"White"	"2106-3"	18	157213	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2004"	"2004"	"White"	"2106-3"	14	155976	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2005"	"2005"	"White"	"2106-3"	18	155463	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2006"	"2006"	"White"	"2106-3"	14	155287	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2007"	"2007"	"White"	"2106-3"	22	154245	14.3
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2008"	"2008"	"White"	"2106-3"	33	151964	21.7
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2009"	"2009"	"White"	"2106-3"	12	149235	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2010"	"2010"	"White"	"2106-3"	26	147677	17.6
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2011"	"2011"	"White"	"2106-3"	22	146606	15.0
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2012"	"2012"	"White"	"2106-3"	17	146187	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2013"	"2013"	"White"	"2106-3"	18	146451	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2014"	"2014"	"White"	"2106-3"	19	145677	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2015"	"2015"	"White"	"2106-3"	26	145333	17.9
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2016"	"2016"	"White"	"2106-3"	22	144831	15.2
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2017"	"2017"	"White"	"2106-3"	17	144823	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2018"	"2018"	"White"	"2106-3"	27	145156	18.6
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2019"	"2019"	"White"	"2106-3"	17	145646	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"35-44 years"	"35-44"	"2020 "	"2020"	"White"	"2106-3"	12	146919	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2000"	"2000"	"White"	"2106-3"	11	150264	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2001"	"2001"	"White"	"2106-3"	16	155316	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2002"	"2002"	"White"	"2106-3"	13	155274	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2003"	"2003"	"White"	"2106-3"	14	156381	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2004"	"2004"	"White"	"2106-3"	24	157726	15.2
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2005"	"2005"	"White"	"2106-3"	20	160064	12.5
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2006"	"2006"	"White"	"2106-3"	14	163198	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2007"	"2007"	"White"	"2106-3"	16	165337	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2008"	"2008"	"White"	"2106-3"	30	167194	17.9
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2009"	"2009"	"White"	"2106-3"	25	168440	14.8
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2010"	"2010"	"White"	"2106-3"	19	168798	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2011"	"2011"	"White"	"2106-3"	23	166673	13.8
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2012"	"2012"	"White"	"2106-3"	29	163653	17.7
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2013"	"2013"	"White"	"2106-3"	26	161237	16.1
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2014"	"2014"	"White"	"2106-3"	19	158866	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2015"	"2015"	"White"	"2106-3"	26	157422	16.5
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2016"	"2016"	"White"	"2106-3"	23	155904	14.8
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2017"	"2017"	"White"	"2106-3"	41	154322	26.6
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2018"	"2018"	"White"	"2106-3"	23	151836	15.1
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2019"	"2019"	"White"	"2106-3"	28	148587	18.8
	"Arkansas"	"05"	"Female"	"F"	"45-54 years"	"45-54"	"2020 "	"2020"	"White"	"2106-3"	12	146949	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2000"	"2000"	"White"	"2106-3"	10	118408	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2003"	"2003"	"White"	"2106-3"	10	130958	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2004"	"2004"	"White"	"2106-3"	13	135258	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2005"	"2005"	"White"	"2106-3"	14	139367	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2006"	"2006"	"White"	"2106-3"	12	143164	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2007"	"2007"	"White"	"2106-3"	11	146252	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2008"	"2008"	"White"	"2106-3"	18	148583	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2009"	"2009"	"White"	"2106-3"	12	151414	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2011"	"2011"	"White"	"2106-3"	15	159016	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2012"	"2012"	"White"	"2106-3"	17	158208	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2013"	"2013"	"White"	"2106-3"	16	158654	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2014"	"2014"	"White"	"2106-3"	21	159067	13.2
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2015"	"2015"	"White"	"2106-3"	27	160595	16.8
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2016"	"2016"	"White"	"2106-3"	31	161792	19.2
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2017"	"2017"	"White"	"2106-3"	27	162951	16.6
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2018"	"2018"	"White"	"2106-3"	20	163894	12.2
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2019"	"2019"	"White"	"2106-3"	15	164464	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"2020 "	"2020"	"White"	"2106-3"	27	164419	16.4
	"Arkansas"	"05"	"Female"	"F"	"65-74 years"	"65-74"	"2014"	"2014"	"White"	"2106-3"	10	126683	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"65-74 years"	"65-74"	"2015"	"2015"	"White"	"2106-3"	10	129499	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"65-74 years"	"65-74"	"2016"	"2016"	"White"	"2106-3"	10	131681	Unreliable
	"Arkansas"	"05"	"Female"	"F"	"65-74 years"	"65-74"	"2017"	"2017"	"White"	"2106-3"	11	134288	Unreliable
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"1999"	"1999"	"White"	"2106-3"	51	151415	33.7
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2000"	"2000"	"Black or African American"	"2054-5"	10	37872	Unreliable
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2000"	"2000"	"White"	"2106-3"	32	151946	21.1
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2001"	"2001"	"White"	"2106-3"	36	154352	23.3
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2002"	"2002"	"White"	"2106-3"	47	155396	30.2
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2003"	"2003"	"White"	"2106-3"	35	156487	22.4
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2004"	"2004"	"White"	"2106-3"	30	156539	19.2
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2005"	"2005"	"White"	"2106-3"	43	156633	27.5
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2006"	"2006"	"White"	"2106-3"	27	156814	17.2
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2007"	"2007"	"White"	"2106-3"	24	158115	15.2
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2008"	"2008"	"White"	"2106-3"	41	158372	25.9
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2009"	"2009"	"White"	"2106-3"	45	158172	28.5
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2010"	"2010"	"White"	"2106-3"	41	159049	25.8
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2011"	"2011"	"White"	"2106-3"	49	158667	30.9
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2012"	"2012"	"White"	"2106-3"	47	159013	29.6
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2013"	"2013"	"White"	"2106-3"	54	159919	33.8
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2014"	"2014"	"White"	"2106-3"	43	159446	27.0
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2015"	"2015"	"White"	"2106-3"	42	158038	26.6
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2016"	"2016"	"White"	"2106-3"	43	157440	27.3
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2017"	"2017"	"White"	"2106-3"	57	156931	36.3
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2018"	"2018"	"White"	"2106-3"	51	156617	32.6
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2019"	"2019"	"Black or African American"	"2054-5"	11	39142	Unreliable
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2019"	"2019"	"White"	"2106-3"	59	155845	37.9
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	"Black or African American"	"2054-5"	13	38933	Unreliable
	"Arkansas"	"05"	"Male"	"M"	"15-24 years"	"15-24"	"2020 "	"2020"	"White"	"2106-3"	52	156298	33.3
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"1999"	"1999"	"White"	"2106-3"	40	146118	27.4
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2000"	"2000"	"White"	"2106-3"	54	146919	36.8
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2001"	"2001"	"White"	"2106-3"	71	144758	49.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2002"	"2002"	"White"	"2106-3"	44	144160	30.5
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2003"	"2003"	"White"	"2106-3"	42	144682	29.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2004"	"2004"	"White"	"2106-3"	46	145965	31.5
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2005"	"2005"	"White"	"2106-3"	47	147698	31.8
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2006"	"2006"	"White"	"2106-3"	49	149345	32.8
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2007"	"2007"	"White"	"2106-3"	47	149291	31.5
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2008"	"2008"	"White"	"2106-3"	56	150061	37.3
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2009"	"2009"	"White"	"2106-3"	47	150409	31.2
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2010"	"2010"	"White"	"2106-3"	54	150785	35.8
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2011"	"2011"	"White"	"2106-3"	49	152923	32.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2012"	"2012"	"White"	"2106-3"	57	153853	37.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2013"	"2013"	"White"	"2106-3"	62	153606	40.4
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2014"	"2014"	"White"	"2106-3"	57	153685	37.1
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2015"	"2015"	"White"	"2106-3"	77	153379	50.2
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2016"	"2016"	"White"	"2106-3"	66	154464	42.7
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2017"	"2017"	"White"	"2106-3"	76	155250	49.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2018"	"2018"	"White"	"2106-3"	73	155158	47.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2019"	"2019"	"White"	"2106-3"	68	154714	44.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	"Black or African American"	"2054-5"	13	35744	Unreliable
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"2020 "	"2020"	"White"	"2106-3"	87	155219	56.0
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"1999"	"1999"	"White"	"2106-3"	49	163900	29.9
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2000"	"2000"	"White"	"2106-3"	47	165283	28.4
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2001"	"2001"	"White"	"2106-3"	64	163904	39.0
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2002"	"2002"	"White"	"2106-3"	61	161677	37.7
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2003"	"2003"	"White"	"2106-3"	40	159710	25.0
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2004"	"2004"	"White"	"2106-3"	46	158735	29.0
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2005"	"2005"	"White"	"2106-3"	56	158011	35.4
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2006"	"2006"	"White"	"2106-3"	59	158292	37.3
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2007"	"2007"	"White"	"2106-3"	62	156964	39.5
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2008"	"2008"	"White"	"2106-3"	40	155133	25.8
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2009"	"2009"	"White"	"2106-3"	51	152527	33.4
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2010"	"2010"	"White"	"2106-3"	62	151100	41.0
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2011"	"2011"	"White"	"2106-3"	82	149545	54.8
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2012"	"2012"	"White"	"2106-3"	58	148844	39.0
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2013"	"2013"	"White"	"2106-3"	60	148483	40.4
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2014"	"2014"	"White"	"2106-3"	75	148041	50.7
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2015"	"2015"	"White"	"2106-3"	72	147806	48.7
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2016"	"2016"	"White"	"2106-3"	66	146941	44.9
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2017"	"2017"	"White"	"2106-3"	75	147510	50.8
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2018"	"2018"	"White"	"2106-3"	63	148159	42.5
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2019"	"2019"	"White"	"2106-3"	61	148388	41.1
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"2020 "	"2020"	"White"	"2106-3"	78	148779	52.4
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"1999"	"1999"	"White"	"2106-3"	35	143137	24.5
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2000"	"2000"	"White"	"2106-3"	32	146489	21.8
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2001"	"2001"	"White"	"2106-3"	41	151439	27.1
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2002"	"2002"	"White"	"2106-3"	55	151702	36.3
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2003"	"2003"	"White"	"2106-3"	68	153144	44.4
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2004"	"2004"	"White"	"2106-3"	66	155082	42.6
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2005"	"2005"	"White"	"2106-3"	56	157789	35.5
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2006"	"2006"	"White"	"2106-3"	51	160897	31.7
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2007"	"2007"	"White"	"2106-3"	68	162985	41.7
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2008"	"2008"	"White"	"2106-3"	58	164912	35.2
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2009"	"2009"	"White"	"2106-3"	75	166617	45.0
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2010"	"2010"	"White"	"2106-3"	67	167440	40.0
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2011"	"2011"	"White"	"2106-3"	73	165957	44.0
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2012"	"2012"	"White"	"2106-3"	62	163362	38.0
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2013"	"2013"	"White"	"2106-3"	86	160992	53.4
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2014"	"2014"	"White"	"2106-3"	68	158927	42.8
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2015"	"2015"	"White"	"2106-3"	79	157580	50.1
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2016"	"2016"	"White"	"2106-3"	51	156303	32.6
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2017"	"2017"	"White"	"2106-3"	59	154021	38.3
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2018"	"2018"	"White"	"2106-3"	71	151119	47.0
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2019"	"2019"	"White"	"2106-3"	59	148177	39.8
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"2020 "	"2020"	"White"	"2106-3"	63	146428	43.0
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"1999"	"1999"	"White"	"2106-3"	24	107914	22.2
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2000"	"2000"	"White"	"2106-3"	19	110202	Unreliable
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2001"	"2001"	"White"	"2106-3"	30	112648	26.6
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2002"	"2002"	"White"	"2106-3"	36	118585	30.4
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2003"	"2003"	"White"	"2106-3"	32	122876	26.0
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2004"	"2004"	"White"	"2106-3"	36	127267	28.3
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2005"	"2005"	"White"	"2106-3"	38	130982	29.0
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2006"	"2006"	"White"	"2106-3"	36	134673	26.7
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2007"	"2007"	"White"	"2106-3"	39	138120	28.2
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2008"	"2008"	"White"	"2106-3"	42	140370	29.9
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2009"	"2009"	"White"	"2106-3"	39	142781	27.3
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2010"	"2010"	"White"	"2106-3"	44	145117	30.3
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2011"	"2011"	"White"	"2106-3"	43	149388	28.8
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2012"	"2012"	"White"	"2106-3"	71	148418	47.8
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2013"	"2013"	"White"	"2106-3"	54	148903	36.3
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"2014"	"2014"	"White"	"2106-3"	59	149581	39.4
